scope,condition,reported_game,mtime,characters,roles,internal_game_ids,canonical_support,matches_reported_game,likely_actual_game,status,file,error
BIG,analysis_only,58,2026-06-29T04:59:36,アスカ / サクラ / シュンイチ / セルヴァス / トシオ,アスカ:WEREWOLF / サクラ:SEER / シュンイチ:POSSESSED / セルヴァス:VILLAGER / トシオ:VILLAGER,01KW7WTVQCTXE496C516SKGYZ0,11,yes,58,OK,results/run_en_cond_big/aiwolf/analysis_only/g58_1782676549_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,analysis_only,59,2026-06-29T05:02:59,ケンジ / ミオ / ミナト / ユミ / リン,ケンジ:VILLAGER / ミオ:SEER / ミナト:WEREWOLF / ユミ:VILLAGER / リン:POSSESSED,01KW7X2BVYNXMNBP05TSSA7GPH,11,yes,59,OK,results/run_en_cond_big/aiwolf/analysis_only/g59_1782676795_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,analysis_only,60,2026-06-29T05:07:28,サクラ / ダイスケ / ミヅキ / ミナト / ヴィクトリア,サクラ:VILLAGER / ダイスケ:WEREWOLF / ミヅキ:VILLAGER / ミナト:POSSESSED / ヴィクトリア:SEER,01KW7X8M2AZ1P85A78AXAWDGBJ,9,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/analysis_only/g60_1782677000_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,baseline,1,2026-06-29T01:55:41,アスカ / ケンジ / シオン / ベンジャミン / ミヅキ,アスカ:WEREWOLF / ケンジ:POSSESSED / シオン:SEER / ベンジャミン:VILLAGER / ミヅキ:VILLAGER,01KW7J9GXKQQ7AD4V1FK1Z24GZ,16,yes,1,OK,results/run_en_cond_big/aiwolf/baseline/g1_1782665495_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,baseline,2,2026-06-29T02:00:02,ケンジ / シズエ / シュンイチ / ミサキ / メイ,ケンジ:POSSESSED / シズエ:VILLAGER / シュンイチ:SEER / ミサキ:WEREWOLF / メイ:VILLAGER,01KW7JHMX95WFMBPE2469BBMSZ,17,yes,2,OK,results/run_en_cond_big/aiwolf/baseline/g2_1782665761_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,baseline,3,2026-06-29T02:03:13,アスカ / セルヴァス / ダイスケ / トシオ / ミナコ,アスカ:VILLAGER / セルヴァス:POSSESSED / ダイスケ:WEREWOLF / トシオ:SEER / ミナコ:VILLAGER,01KW7JSKE7B2PZTXG4TZ8BCFXE,17,yes,3,OK,results/run_en_cond_big/aiwolf/baseline/g3_1782666022_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,baseline,4,2026-06-29T02:12:18,アスカ / シズエ / シュンイチ / ユミ / ヴィクトリア,アスカ:VILLAGER / シズエ:WEREWOLF / シュンイチ:SEER / ユミ:VILLAGER / ヴィクトリア:POSSESSED,01KW7K7YVTDR04G86T5H91FRRQ,14,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/baseline/g4_1782666492_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,baseline,5,2026-06-29T02:16:24,ジョナサン / トシオ / ミドリ / ミナコ / ミナト,ジョナサン:SEER / トシオ:WEREWOLF / ミドリ:VILLAGER / ミナコ:VILLAGER / ミナト:POSSESSED,01KW7KG2Y19EKGYP8BRETBEQYJ,14,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/baseline/g5_1782666759_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,baseline,6,2026-06-29T02:19:53,シュンイチ / タクミ / ダイスケ / ミナコ / リュウジ,シュンイチ:VILLAGER / タクミ:WEREWOLF / ダイスケ:POSSESSED / ミナコ:VILLAGER / リュウジ:SEER,01KW7KQJM8FZTZR9AAY9BY8VXE,16,yes,6,OK,results/run_en_cond_big/aiwolf/baseline/g6_1782667004_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,baseline,7,2026-06-29T02:24:52,シオン / ベンジャミン / ミヅキ / ミドリ / ミナト,シオン:SEER / ベンジャミン:VILLAGER / ミヅキ:VILLAGER / ミドリ:POSSESSED / ミナト:WEREWOLF,01KW7KXWMB102CWAG0N0PJRMSH,15,yes,7,OK,results/run_en_cond_big/aiwolf/baseline/g7_1782667211_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,baseline,8,2026-06-29T02:28:43,シズエ / ジョナサン / ベンジャミン / ユミ / リン,シズエ:VILLAGER / ジョナサン:POSSESSED / ベンジャミン:WEREWOLF / ユミ:VILLAGER / リン:SEER,01KW7M735F90TEDP71RKEVEJ9F,14,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/baseline/g8_1782667513_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,baseline,9,2026-06-29T02:32:09,シオン / セルヴァス / タクミ / ダイスケ / ミサキ,シオン:WEREWOLF / セルヴァス:POSSESSED / タクミ:VILLAGER / ダイスケ:VILLAGER / ミサキ:SEER,01KW7ME0TETW3JXAKJDMB4DKDY,15,yes,9,OK,results/run_en_cond_big/aiwolf/baseline/g9_1782667739_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,baseline,10,2026-06-29T02:35:50,アスカ / シズエ / ジョナサン / トシオ / リン,アスカ:VILLAGER / シズエ:VILLAGER / ジョナサン:WEREWOLF / トシオ:SEER / リン:POSSESSED,01KW7MMDW976Y022SKCHG83KP8,14,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/baseline/g10_1782667949_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,baseline,11,2026-06-29T02:39:20,アスカ / ケンジ / ジョージ / ミオ / ミヅキ,アスカ:SEER / ケンジ:WEREWOLF / ジョージ:POSSESSED / ミオ:VILLAGER / ミヅキ:VILLAGER,01KW7MV23FTZYNHYZJ443REYNX,15,yes,11,OK,results/run_en_cond_big/aiwolf/baseline/g11_1782668167_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,baseline,12,2026-06-29T02:42:36,ケンジ / ミヅキ / ミナコ / ユミ / リュウジ,ケンジ:WEREWOLF / ミヅキ:VILLAGER / ミナコ:SEER / ユミ:VILLAGER / リュウジ:POSSESSED,01KW7N1MEHGZGCWM5A06XB207Z,12,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/baseline/g12_1782668382_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,baseline,13,2026-06-29T02:45:55,ベンジャミン / ミヅキ / ミドリ / ミナコ / リン,ベンジャミン:POSSESSED / ミヅキ:VILLAGER / ミドリ:SEER / ミナコ:VILLAGER / リン:WEREWOLF,01KW7N7GCPQPJXNAQJEHKG05BY,11,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/baseline/g13_1782668575_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,baseline,14,2026-06-29T02:50:26,シュンイチ / ジョナサン / ジョージ / ミヅキ / メイ,シュンイチ:POSSESSED / ジョナサン:SEER / ジョージ:WEREWOLF / ミヅキ:VILLAGER / メイ:VILLAGER,01KW7NDMBVG5SDQV0WZ0H4XQ2H,12,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/baseline/g14_1782668775_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,baseline,15,2026-06-29T02:53:34,ミオ / ミナコ / ミナト / ユミ / リュウジ,ミオ:POSSESSED / ミナコ:VILLAGER / ミナト:VILLAGER / ユミ:SEER / リュウジ:WEREWOLF,01KW7NNWG638K2TJCAZPFCQTXJ,13,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/baseline/g15_1782669046_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,baseline,16,2026-06-29T02:58:03,ケンジ / シズエ / ミナコ / ミナト / メイ,ケンジ:VILLAGER / シズエ:POSSESSED / ミナコ:WEREWOLF / ミナト:SEER / メイ:VILLAGER,01KW7NVK3JQ4DD8A2FVC7G5E10,15,yes,16,OK,results/run_en_cond_big/aiwolf/baseline/g16_1782669233_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,baseline,17,2026-06-29T03:01:24,サクラ / トシオ / ミナコ / リュウジ / リン,サクラ:POSSESSED / トシオ:WEREWOLF / ミナコ:VILLAGER / リュウジ:SEER / リン:VILLAGER,01KW7P3V5B8QC05633N69CZ77Y,13,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/baseline/g17_1782669503_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,baseline,18,2026-06-29T03:05:47,シュンイチ / ジョナサン / セルヴァス / ミサキ / ミナト,シュンイチ:VILLAGER / ジョナサン:WEREWOLF / セルヴァス:VILLAGER / ミサキ:POSSESSED / ミナト:SEER,01KW7P9XFDTKK1YPDT63RDX5VP,13,yes,18,OK,results/run_en_cond_big/aiwolf/baseline/g18_1782669702_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,baseline,19,2026-06-29T03:09:08,シズエ / シュンイチ / ジョナサン / セルヴァス / メイ,シズエ:VILLAGER / シュンイチ:VILLAGER / ジョナサン:POSSESSED / セルヴァス:SEER / メイ:WEREWOLF,01KW7PHZKR0YE2HBX7SMJXCABJ,14,yes,19,OK,results/run_en_cond_big/aiwolf/baseline/g19_1782669966_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,baseline,20,2026-06-29T03:13:32,セルヴァス / ベンジャミン / ミサキ / ミナコ / ユミ,セルヴァス:POSSESSED / ベンジャミン:SEER / ミサキ:WEREWOLF / ミナコ:VILLAGER / ユミ:VILLAGER,01KW7PR2CY2340BDJZXC29XG7Z,15,yes,20,OK,results/run_en_cond_big/aiwolf/baseline/g20_1782670166_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,baseline,21,2026-06-29T03:16:53,アスカ / ジョージ / タクミ / ミヅキ / ミナト,アスカ:VILLAGER / ジョージ:SEER / タクミ:WEREWOLF / ミヅキ:POSSESSED / ミナト:VILLAGER,01KW7Q05X18JCJ9EC91Z9VQY5E,12,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/baseline/g21_1782670432_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,baseline,22,2026-06-29T03:20:08,アスカ / ケンジ / サクラ / ミサキ / ヴィクトリア,アスカ:SEER / ケンジ:WEREWOLF / サクラ:VILLAGER / ミサキ:VILLAGER / ヴィクトリア:POSSESSED,01KW7Q69J4JWFF6AX82YDYV6VS,13,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/baseline/g22_1782670632_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,baseline,23,2026-06-29T03:24:57,タクミ / トシオ / ミオ / リュウジ / リン,タクミ:VILLAGER / トシオ:VILLAGER / ミオ:POSSESSED / リュウジ:WEREWOLF / リン:SEER,01KW7QCACM8MWS0527MH1RRTRM,11,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/baseline/g23_1782670829_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,baseline,24,2026-06-29T03:29:53,ケンジ / シオン / ミオ / ミサキ / メイ,ケンジ:POSSESSED / シオン:VILLAGER / ミオ:SEER / ミサキ:VILLAGER / メイ:WEREWOLF,01KW7QN2FF90PT8JTR8Q99RPHJ,14,yes,24,OK,results/run_en_cond_big/aiwolf/baseline/g24_1782671116_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,baseline,25,2026-06-29T03:33:39,アスカ / ケンジ / セルヴァス / ダイスケ / ベンジャミン,アスカ:POSSESSED / ケンジ:WEREWOLF / セルヴァス:VILLAGER / ダイスケ:SEER / ベンジャミン:VILLAGER,01KW7QY5ESCR4HRS0D2DYNECHG,14,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/baseline/g25_1782671414_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,baseline,26,2026-06-29T03:38:31,シュンイチ / ジョナサン / トシオ / ベンジャミン / ミサキ,シュンイチ:VILLAGER / ジョナサン:SEER / トシオ:VILLAGER / ベンジャミン:POSSESSED / ミサキ:WEREWOLF,01KW7R53TZ6J63FWGXTEPMWS4W,11,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/baseline/g26_1782671642_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,baseline,27,2026-06-29T03:43:12,アスカ / サクラ / ミヅキ / ミドリ / ヴィクトリア,アスカ:VILLAGER / サクラ:VILLAGER / ミヅキ:POSSESSED / ミドリ:WEREWOLF / ヴィクトリア:SEER,01KW7RDWH0MJJQ947NWX38SCYF,15,yes,27,OK,results/run_en_cond_big/aiwolf/baseline/g27_1782671929_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,baseline,28,2026-06-29T03:46:48,サクラ / シオン / ダイスケ / ミオ / ユミ,サクラ:POSSESSED / シオン:VILLAGER / ダイスケ:WEREWOLF / ミオ:VILLAGER / ユミ:SEER,01KW7RPGS8GS7RM3W66F6ZMZPZ,12,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/baseline/g28_1782672212_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,baseline,28,2026-06-29T03:51:44,ジョナサン / タクミ / ダイスケ / ミヅキ / ヴィクトリア,ジョナサン:VILLAGER / タクミ:VILLAGER / ダイスケ:POSSESSED / ミヅキ:WEREWOLF / ヴィクトリア:SEER,01KW7RX48S7J6XR3B3CWQQFS09,12,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/baseline/g28_1782672429_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,baseline,29,2026-06-29T03:51:45,ジョナサン / タクミ / ダイスケ / ミヅキ / ヴィクトリア,ジョナサン:VILLAGER / タクミ:VILLAGER / ダイスケ:POSSESSED / ミヅキ:WEREWOLF / ヴィクトリア:SEER,01KW7RX48S7J6XR3B3CWQQFS09,12,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/baseline/g29_1782672429_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,baseline,30,2026-06-29T03:55:31,サクラ / ジョージ / ユミ / リュウジ / リン,サクラ:POSSESSED / ジョージ:WEREWOLF / ユミ:VILLAGER / リュウジ:SEER / リン:VILLAGER,01KW7S65RS0Q05J148ATYPZXKD,10,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/baseline/g30_1782672725_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,baseline,31,2026-06-29T03:59:46,シュンイチ / ダイスケ / ミナト / リュウジ / リン,シュンイチ:VILLAGER / ダイスケ:SEER / ミナト:VILLAGER / リュウジ:WEREWOLF / リン:POSSESSED,01KW7SD1MAK7FJM1KFT22FGEPZ,15,yes,31,OK,results/run_en_cond_big/aiwolf/baseline/g31_1782672950_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,baseline,32,2026-06-29T04:03:07,シズエ / ジョージ / ベンジャミン / ミヅキ / ミナコ,シズエ:VILLAGER / ジョージ:POSSESSED / ベンジャミン:WEREWOLF / ミヅキ:VILLAGER / ミナコ:SEER,01KW7SMSJ99AF9N1N4SQ76F4A9,15,yes,32,OK,results/run_en_cond_big/aiwolf/baseline/g32_1782673204_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,baseline,33,2026-06-29T04:06:29,ミサキ / ミヅキ / ユミ / リュウジ / ヴィクトリア,ミサキ:VILLAGER / ミヅキ:SEER / ユミ:VILLAGER / リュウジ:WEREWOLF / ヴィクトリア:POSSESSED,01KW7STZV6QEHHQTDNN6YM3W9J,10,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/baseline/g33_1782673407_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,baseline,34,2026-06-29T04:09:49,シオン / ジョナサン / ダイスケ / ベンジャミン / メイ,シオン:WEREWOLF / ジョナサン:VILLAGER / ダイスケ:POSSESSED / ベンジャミン:SEER / メイ:VILLAGER,01KW7T1463D6GW32KB3KS6TSRG,14,yes,34,OK,results/run_en_cond_big/aiwolf/baseline/g34_1782673608_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,baseline,35,2026-06-29T04:12:50,ダイスケ / ミオ / ユミ / リュウジ / ヴィクトリア,ダイスケ:VILLAGER / ミオ:POSSESSED / ユミ:SEER / リュウジ:VILLAGER / ヴィクトリア:WEREWOLF,01KW7T7821ZQ347995Q36D9J4P,14,yes,35,OK,results/run_en_cond_big/aiwolf/baseline/g35_1782673809_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,baseline,36,2026-06-29T04:17:11,ケンジ / セルヴァス / メイ / リュウジ / ヴィクトリア,ケンジ:WEREWOLF / セルヴァス:POSSESSED / メイ:SEER / リュウジ:VILLAGER / ヴィクトリア:VILLAGER,01KW7TCPK8N0DVHJ1A6N3VPC2E,14,yes,36,OK,results/run_en_cond_big/aiwolf/baseline/g36_1782673988_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,baseline,37,2026-06-29T04:20:37,ケンジ / サクラ / ミオ / ミドリ / リン,ケンジ:POSSESSED / サクラ:VILLAGER / ミオ:VILLAGER / ミドリ:SEER / リン:WEREWOLF,01KW7TMR0595SGKE9A5617MDY4,13,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/baseline/g37_1782674251_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,baseline,38,2026-06-29T04:23:16,アスカ / ジョナサン / ミドリ / ミナト / リュウジ,アスカ:WEREWOLF / ジョナサン:POSSESSED / ミドリ:VILLAGER / ミナト:SEER / リュウジ:VILLAGER,01KW7TV00Q5B6TCZXRGC8S1QNC,12,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/baseline/g38_1782674456_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,baseline,39,2026-06-29T04:27:38,サクラ / ジョナサン / タクミ / ミヅキ / ミドリ,サクラ:POSSESSED / ジョナサン:WEREWOLF / タクミ:VILLAGER / ミヅキ:VILLAGER / ミドリ:SEER,01KW7TZS19DJ2C8HMVPYMP5QDJ,14,yes,39,OK,results/run_en_cond_big/aiwolf/baseline/g39_1782674613_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,baseline,39,2026-06-29T04:27:42,シズエ / シュンイチ / ベンジャミン / メイ / ユミ,シズエ:VILLAGER / シュンイチ:POSSESSED / ベンジャミン:WEREWOLF / メイ:VILLAGER / ユミ:SEER,01KW7TZV49CMGX0QSSYWEE8QAJ,14,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/baseline/g39_1782674615_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,baseline,40,2026-06-29T04:31:09,シュンイチ / ベンジャミン / ミオ / ユミ / リン,シュンイチ:WEREWOLF / ベンジャミン:SEER / ミオ:VILLAGER / ユミ:POSSESSED / リン:VILLAGER,01KW7V7ZP3M3AE681J6DBFF9KB,11,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/baseline/g40_1782674882_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,baseline,41,2026-06-29T04:35:35,アスカ / セルヴァス / タクミ / ユミ / ヴィクトリア,アスカ:VILLAGER / セルヴァス:POSSESSED / タクミ:VILLAGER / ユミ:SEER / ヴィクトリア:WEREWOLF,01KW7VEBYS7EZPDV92MKAJB3V9,11,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/baseline/g41_1782675091_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
